chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input_bam,input_bam_filetype,input_interval,input_interval_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input_bam,parameters.input_bam.values,parameters.input_bam|__identifier__,parameters.slice_method.__current_case__,parameters.slice_method.input_interval.values,parameters.slice_method.refs,parameters.slice_method.regions,parameters.slice_method.slice_method_selector,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-07-30 23:53:18.419693,slurm_normal,1501458979.0,0,,1.0,main_w3_handler0,3124880,16462200,False,,3700093535,bam,,,10530075.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 30684590}]",,1,,['chr5'],,chr,32.0,,39601848.0,1501458808.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-07-30 23:56:20.868678,47785.0,171.0
,,2017-07-30 23:53:17.741921,slurm_normal,1501459003.0,0,,1.0,main_w3_handler0,3124880,16462198,False,,4085303907,bam,,,10530074.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 30684588}]",,1,,['chr5'],,chr,32.0,,39601848.0,1501458808.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-07-30 23:56:46.642821,47785.0,195.0
,,2017-07-31 11:23:37.059357,slurm_normal,1501500450.0,0,,1.0,main_w3_handler1,3126828,16465871,False,,6273068451,bam,,,10533859.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 30688815}]",,1,,['chr14'],,chr,32.0,,39601848.0,1501500228.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-07-31 11:27:34.671037,47785.0,222.0
,,2017-12-15 11:07:15.549447,slurm_normal,1513336053.0,0,,1.0,main_w3_handler1,3317068,17816863,False,,3227018728,bam,,,11885063,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg18.len""","""hg18""",,"[{'src': 'hda', 'id': 32945352}]",,1,,['chrM'],,chr,32.0,,41878933.0,1513336048.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-12-15 11:07:35.186614,35671.0,5.0
,,2017-07-31 11:23:37.853437,slurm_normal,1501500450.0,0,,1.0,main_w3_handler1,3126828,16465874,False,,4374040477,bam,,,10533875.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 30688817}]",,1,,['chr14'],,chr,32.0,,39601848.0,1501500315.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-07-31 11:27:35.590961,47785.0,135.0
,,2017-07-31 11:23:36.344441,slurm_normal,1501500460.0,0,,1.0,main_w3_handler0,3126828,16465869,False,,8420294445,bam,,,10533858.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 30688813}]",,1,,['chr14'],,chr,32.0,,39601848.0,1501500225.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-07-31 11:27:43.841586,47785.0,235.0
,,2017-07-31 11:23:37.411327,slurm_normal,1501500306.0,0,,1.0,main_w3_handler1,3126828,16465872,False,,4438064092,bam,,,10533861.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 30688816}]",,1,,['chr14'],,chr,32.0,,39601848.0,1501500233.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-07-31 11:25:11.180676,47785.0,73.0
,,2017-07-31 11:23:36.781337,slurm_normal,1501500358.0,0,,1.0,main_w4_handler0,3126828,16465870,False,,5074581462,bam,,,10533857.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 30688814}]",,1,,['chr14'],,chr,32.0,,39601848.0,1501500225.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-07-31 11:26:03.455363,47785.0,133.0
,,2017-07-31 11:23:38.242615,slurm_normal,1501500520.0,0,,1.0,main_w3_handler1,3126828,16465875,False,,5178719664,bam,,,10533888.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 30688818}]",,1,,['chr14'],,chr,32.0,,39601848.0,1501500368.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-07-31 11:28:43.405945,47785.0,152.0
,,2017-07-31 13:17:23.386086,slurm_normal,1501507062.0,0,,1.0,main_w3_handler0,3207088,16467475,False,,7262501881,bam,,,10535332.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30694216}]",,2,,,"[{'__index__': 0, 'end': '142510993', 'chrom': 'chr7', 'start': '142000817'}]",man,32.0,,39601919.0,1501507054.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-07-31 13:17:46.519261,107044.0,8.0
,,2017-07-31 13:36:24.206789,slurm_normal,1501508205.0,0,,1.0,main_w3_handler0,3207088,16468138,False,,5904220240,bam,,,10536117.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30694215}]",,2,,,"[{'__index__': 0, 'end': '142510993', 'chrom': 'chr7', 'start': '142000817'}]",man,32.0,,39601919.0,1501508197.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-07-31 13:36:50.783907,107044.0,8.0
,,2017-08-02 21:06:46.315251,slurm_normal,1501713653.0,0,,1.0,main_w4_handler1,3211097,16492336,False,,560263535,bam,593.0,bed,10562373.roundup,slurm,,132112168.0,corral-repl,,"""7c42661877c611e7967c005056ba55fb""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 30739224}]",,0,"[{'src': 'hda', 'id': 30129872}]",,,bed,32.0,,,1501713624.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-08-02 22:40:57.396032,102165.0,29.0
,,2017-08-02 21:06:46.074101,slurm_normal,1501714831.0,0,,1.0,main_w4_handler1,3211096,16492335,False,,607247144,bam,593.0,bed,10562449.roundup,slurm,,132112168.0,corral-repl,,"""7c04140877c611e7967c005056ba55fb""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 30739220}]",,0,"[{'src': 'hda', 'id': 30129872}]",,,bed,32.0,,,1501714799.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-08-02 23:00:35.569316,102165.0,32.0
,,2017-08-02 21:06:50.995188,slurm_normal,1501718994.0,0,,1.0,main_w3_handler1,3211098,16492349,False,,655519730,bam,593.0,bed,10562788.roundup,slurm,,132112168.0,corral-repl,,"""7c7992d277c611e7967c005056ba55fb""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 30739241}]",,0,"[{'src': 'hda', 'id': 30129872}]",,,bed,32.0,,,1501718963.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-08-03 00:09:56.152654,102165.0,31.0
,,2017-08-03 14:43:21.942394,slurm_normal,1501771426.0,0,,1.0,main_w3_handler0,2571279,16499406,False,,504279371,bam,,,10568790.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30749074}]",,1,,['Y'],,chr,32.0,,39687630.0,1501771414.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-08-03 14:43:51.027713,73612.0,12.0
,,2017-08-03 14:44:02.992047,slurm_normal,1501771540.0,0,,1.0,main_w3_handler0,2571279,16499409,False,,320482104,bam,,,10568802.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30749073}]",,1,,['Y'],,chr,32.0,,39687630.0,1501771457.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-08-03 14:45:48.970859,73612.0,83.0
,,2017-08-03 20:33:18.514410,slurm_normal,1501793103.0,0,,1.0,main_w3_handler1,2571279,16502373,False,,106428571590,bam,,,10571772.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30744411}]",,1,,['Y'],,chr,32.0,,39706154.0,1501792405.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-08-03 20:45:04.620699,73612.0,698.0
,,2017-10-07 19:36:00.460146,slurm_normal,1507405096.0,0,,1.0,main_w4_handler1,3278984,17046735,False,,2806641607,bam,,,11104432.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 31595875}]",,1,,['chr3'],,chr,32.0,,41117247.0,1507404966.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-10-07 19:38:20.149016,47785.0,130.0
,,2017-08-05 10:40:03.038895,slurm_normal,1501930091.0,0,,1.0,main_w4_handler1,2571279,16509757,False,,120165569620,bam,,,10579805.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30761819}]",,1,,['Y'],,chr,32.0,,39706154.0,1501929610.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-08-05 10:48:13.317068,73612.0,481.0
,,2017-08-05 10:35:57.923082,slurm_normal,1501929373.0,0,,1.0,main_w3_handler0,2571279,16509750,False,,244059534,bam,,,10579797.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30766907}]",,1,,['Y'],,chr,32.0,,39706154.0,1501929367.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-08-05 10:36:15.101804,73612.0,6.0
,,2017-08-05 19:52:05.563967,slurm_normal,1501963729.0,0,,1.0,main_w4_handler0,2571279,16511672,False,,99484523138,bam,,,10581678.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30767131}]",,1,,['Y'],,chr,32.0,,39706154.0,1501962821.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-08-05 20:18:01.319067,73612.0,908.0
,,2017-08-06 11:25:45.545286,slurm_normal,1502019277.0,0,,1.0,main_w4_handler1,2571279,16514603,False,,87564445833,bam,,,10584197.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19Patch10.len""","""hg19Patch10""",,"[{'src': 'hda', 'id': 30772949}]",,1,,['Y'],,chr,32.0,,39706154.0,1502018754.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-08-06 11:34:40.600417,73612.0,523.0
,,2017-08-07 18:46:57.269101,slurm_normal,1502131686.0,0,,1.0,main_w3_handler1,3213186,16523306,False,,123029980,bam,137132.0,bed,10592819.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 30788040}]",,0,"[{'src': 'hda', 'id': 30788107}]",,,bed,32.0,,37859574.0,1502131625.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-08-07 18:48:09.629247,105586.0,61.0
,,2017-08-07 18:46:56.633617,slurm_normal,1502131699.0,0,,1.0,main_w4_handler0,3213186,16523305,False,,116437545,bam,137132.0,bed,10592820.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 30788038}]",,0,"[{'src': 'hda', 'id': 30788107}]",,,bed,32.0,,37859574.0,1502131631.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-08-07 18:48:22.517463,105586.0,68.0
,,2017-08-07 18:46:56.239499,slurm_normal,1502131683.0,0,,1.0,main_w3_handler0,3213186,16523303,False,,123913947,bam,137132.0,bed,10592818.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 30788036}]",,0,"[{'src': 'hda', 'id': 30788107}]",,,bed,32.0,,37859574.0,1502131622.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-08-07 18:48:04.585532,105586.0,61.0
,,2017-08-07 18:46:57.938123,slurm_normal,1502131748.0,0,,1.0,main_w4_handler0,3213186,16523307,False,,121841376,bam,137132.0,bed,10592826.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 30788042}]",,0,"[{'src': 'hda', 'id': 30788107}]",,,bed,32.0,,37859574.0,1502131688.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-08-07 18:49:11.420392,105586.0,60.0
,,2017-08-07 18:46:58.415289,slurm_normal,1502131676.0,0,,1.0,main_w4_handler1,3213186,16523309,False,,137974481,bam,137132.0,bed,10592821.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 30788044}]",,0,"[{'src': 'hda', 'id': 30788107}]",,,bed,32.0,,37859574.0,1502131628.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-08-07 18:48:00.364929,105586.0,48.0
,,2017-08-07 18:51:47.184096,slurm_normal,1502131974.0,0,,1.0,main_w3_handler1,3213186,16523331,False,,125725957,bam,137132.0,bed,10592846.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 30788046}]",,0,"[{'src': 'hda', 'id': 30788107}]",,,bed,32.0,,37859574.0,1502131915.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-08-07 18:52:55.442777,105586.0,59.0
,,2017-08-08 10:00:32.391121,slurm_normal,1502186444.0,0,,1.0,main_w3_handler1,3059463,16527330,False,,530518068,bam,,,10596954.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 30731341}]",,2,,,"[{'__index__': 0, 'end': '51098700', 'chrom': 'chr14', 'start': '51098300'}]",man,32.0,,39601848.0,1502186440.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-08-08 10:00:48.281043,47785.0,4.0
,,2017-08-08 10:00:32.542648,slurm_normal,1502186444.0,0,,1.0,main_w3_handler0,3059463,16527331,False,,793793746,bam,,,10596956.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 30731343}]",,2,,,"[{'__index__': 0, 'end': '51098700', 'chrom': 'chr14', 'start': '51098300'}]",man,32.0,,39601848.0,1502186440.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-08-08 10:00:46.011000,47785.0,4.0
,,2017-08-08 10:00:32.725049,slurm_normal,1502186444.0,0,,1.0,main_w3_handler1,3059463,16527332,False,,525008133,bam,,,10596955.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 30731345}]",,2,,,"[{'__index__': 0, 'end': '51098700', 'chrom': 'chr14', 'start': '51098300'}]",man,32.0,,39601848.0,1502186440.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-08-08 10:00:48.547184,47785.0,4.0
,,2017-08-09 13:23:32.118048,slurm_normal,1502285024.0,0,,1.0,main_w4_handler0,3216028,16539915,False,,166826,bam,,,10610528.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""",,"[{'src': 'hda', 'id': 30807109}]",,1,,"['chr1', 'chr2', 'chr3', 'chr4', 'chr5', 'chrC', 'chrM']",,chr,32.0,,39766243.0,1502285019.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-08-09 13:23:46.739096,109926.0,5.0
,,2017-08-09 15:13:59.605285,slurm_normal,1502291781.0,0,,1.0,main_w3_handler0,3217567,16541446,False,,2438443043,bam,593.0,bed,10611884.roundup,slurm,,132112168.0,corral-repl,,"""5d69b83c7d1511e7b54b005056ba55fb""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 30770017}]",,0,"[{'src': 'hda', 'id': 30814161}]",,,bed,32.0,,,1502291678.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-08-09 15:16:24.243576,102165.0,103.0
,,2017-08-09 15:13:58.714772,slurm_normal,1502291812.0,0,,1.0,main_w3_handler1,3217568,16541440,False,,3475943631,bam,593.0,bed,10611883.roundup,slurm,,132112168.0,corral-repl,,"""5d890e267d1511e7b54b005056ba55fb""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 30770105}]",,0,"[{'src': 'hda', 'id': 30814161}]",,,bed,32.0,,,1502291674.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-08-09 15:16:58.308394,102165.0,138.0
,,2017-08-09 15:13:58.195915,slurm_normal,1502291770.0,0,,1.0,main_w4_handler1,3217566,16541437,False,,2656778786,bam,593.0,bed,10611882.roundup,slurm,,132112168.0,corral-repl,,"""5d5128447d1511e7b54b005056ba55fb""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 30769984}]",,0,"[{'src': 'hda', 'id': 30814161}]",,,bed,32.0,,,1502291668.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-08-09 15:16:17.834800,102165.0,102.0
,,2017-08-09 17:35:49.964858,slurm_normal,1502300649.0,0,,1.0,main_w4_handler1,3217603,16542900,False,,2063964165,bam,593.0,bed,10613366.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 30814936}]",,0,"[{'src': 'hda', 'id': 30814585}]",,,bed,32.0,,38665580.0,1502300563.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-08-09 17:44:12.365489,102165.0,86.0
,,2017-08-09 18:13:41.395468,slurm_normal,1502302928.0,0,,1.0,main_w4_handler0,3217603,16543188,False,,2756086001,bam,593.0,bed,10613663.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 30814944}]",,0,"[{'src': 'hda', 'id': 30814585}]",,,bed,32.0,,38665580.0,1502302815.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-08-09 18:22:12.990814,102165.0,113.0
,,2017-12-15 16:47:04.352806,slurm_normal,1513356556.0,0,,1.0,main_w4_handler1,3366265,17820304,False,,576527904,bam,1564.0,bed,11889072,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 32951802}]",,0,"[{'src': 'hda', 'id': 32952470}]",,,bed,32.0,,42681669.0,1513356461.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-12-15 16:49:17.154125,118591.0,95.0
,,2017-08-10 17:58:13.525728,slurm_normal,1502403355.0,0,,1.0,main_w3_handler0,3217927,16553074,False,,1074711842,bam,593.0,bed,10625453.roundup,slurm,,132112168.0,corral-repl,,"""78e345f27df511e7bdd6005056ba2773""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 30831401}]",,0,"[{'src': 'hda', 'id': 30820535}]",,,bed,32.0,,,1502403310.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-08-10 23:24:28.580548,102165.0,45.0
,,2017-08-10 17:58:15.716535,slurm_normal,1502394218.0,0,,1.0,main_w4_handler0,3217927,16553079,False,,878596958,bam,593.0,bed,10624736.roundup,slurm,,132112168.0,corral-repl,,"""790a10247df511e7bdd6005056ba2773""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 30831410}]",,0,"[{'src': 'hda', 'id': 30820535}]",,,bed,32.0,,,1502394181.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-08-10 19:45:19.145360,102165.0,37.0
,,2017-08-10 17:29:21.354664,slurm_normal,1502395759.0,0,,1.0,main_w3_handler1,3217930,16552818,False,,2391565780,bam,593.0,bed,10624862.roundup,slurm,,132112168.0,corral-repl,,"""6e7bf8567df111e7a61f005056ba55fb""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 30830972}]",,0,"[{'src': 'hda', 'id': 30820615}]",,,bed,32.0,,,1502395669.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-08-10 20:20:38.567822,102165.0,90.0
,,2017-08-11 08:15:29.084148,slurm_normal,1502439344.0,0,,1.0,main_w3_handler0,3217098,16556411,False,,3275044211,bam,,,10627413.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 30835895}]",,2,,,"[{'__index__': 0, 'end': '100', 'chrom': 'chr1', 'start': '1'}]",man,32.0,,39785871.0,1502439339.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-08-11 08:15:46.239606,89476.0,5.0
,,2017-08-11 16:22:36.407470,slurm_normal,1502468574.0,0,,1.0,main_w3_handler1,3216659,16560762,False,,660281154,bam,,,10632016.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/danRer10.len""","""danRer10""",,"[{'src': 'hda', 'id': 30829105}]",,2,,,"[{'__index__': 0, 'end': '28300000', 'chrom': 'chr2', 'start': '28200000'}]",man,32.0,,39776868.0,1502468564.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-08-11 16:22:58.238976,25204.0,10.0
,,2017-08-11 18:54:26.148259,slurm_normal,1502479465.0,0,,1.0,main_w3_handler0,3190546,16562450,False,,1944706357,bam,,,10633724.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30844953}]",,1,,"['chr1', 'chr2', 'chr3', 'chr4', 'chr5', 'chr6', 'chr7', 'chr8', 'chr9', 'chr10', 'chr11', 'chr12', 'chr13', 'chr14', 'chr15', 'chr16', 'chr17', 'chr18', 'chr19', 'chrX', 'chrY']",,chr,32.0,,39828138.0,1502477674.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-08-11 19:24:30.016347,108607.0,1791.0
,,2017-08-11 19:28:41.217232,slurm_normal,1502480074.0,0,,1.0,main_w3_handler1,2819719,16562670,False,,1760318907,bam,3154790.0,bed,10634066.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 29847941}]",,0,"[{'src': 'hda', 'id': 30845646}]",,,bed,32.0,,39829774.0,1502479750.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-08-11 19:34:37.116352,87248.0,324.0
,,2017-08-11 20:01:09.987972,slurm_normal,1502488907.0,0,,1.0,main_w4_handler0,3217930,16562896,False,,2432142006,bam,593.0,bed,10635026.roundup,slurm,,132112168.0,corral-repl,,"""d00b67e47ecf11e7a9f3005056ba55fb""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 30845991}]",,0,"[{'src': 'hda', 'id': 30820615}]",,,bed,32.0,,,1502488813.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-08-11 22:01:52.308192,102165.0,94.0
